  -3.3306331e+00  -4.7699397e-01
  -5.7318348e+00   2.3463805e+00
  -4.4604627e+00  -1.2770767e-02
  -3.4917269e+00   3.2096944e+00
  -3.0520923e+00   5.2623131e+00
  -4.8912615e+00  -1.5272542e+00
  -5.6146687e-01   2.6109258e+00
  -3.7238328e+00  -2.9214113e+00
  -5.4369492e+00   2.6388807e-01
  -2.2201579e-01  -4.6669097e+00
  -3.3421624e-01  -5.1002684e+00
  -1.5327623e+00   4.3194964e+00
  -9.4931207e-01  -5.1584444e+00
  -1.9130608e-01   3.9440469e+00
  -3.8542634e+00  -3.6142057e+00
  -3.4660289e+00  -3.8691868e+00
  -9.5779823e-01   3.8164720e+00
  -2.6008542e+00  -4.0231664e+00
  -4.6421501e+00   6.9587899e-01
  -2.5066088e+00   3.4771357e+00
  -3.4212846e+00  -4.9273742e+00
  -3.4310058e+00  -1.1495348e+00
  -3.1833815e+00  -3.3905967e+00
  -1.0359381e+00   5.5682479e+00
  -3.4076075e+00   1.6210652e+00
  -3.4926424e+00   3.1612605e+00
  -3.5995108e+00  -2.6371145e+00
  -2.0662991e+00   5.7951785e+00
  -4.9542534e+00  -1.2682953e-01
  -2.3228155e+00   4.5149119e+00
  -2.7127372e-01   4.7125644e+00
  -8.7974948e-01   4.2551867e+00
  -3.0364936e+00   4.5734869e+00
  -5.7345229e+00  -1.7433802e-01
  -4.5102427e+00  -2.8020637e+00
  -4.9009181e+00  -8.6451440e-02
  -5.8361495e+00  -9.0588763e-01
  -3.4989893e+00   2.1545998e+00
  -3.2535268e+00  -3.3512618e+00
  -1.8274087e+00   3.6109046e+00
  -5.3617286e+00  -2.8052306e-01
  -4.7766310e-02  -5.8249337e+00
  -4.3177245e+00   2.9582843e+00
  -5.1377989e+00  -7.9583681e-02
  -2.6490234e+00  -3.8215186e+00
  -3.8913407e+00   3.1715080e+00
  -3.5610980e+00  -4.5589910e+00
  -2.6251958e+00  -5.5790803e+00
  -5.8709361e+00  -2.7751290e+00
  -1.7412580e+00  -4.8309772e+00
  -1.2298586e+00  -3.9597267e+00
  -9.9481328e-01  -3.8375529e+00
  -5.0579619e+00  -1.7151499e+00
  -4.6768189e+00  -1.1280419e+00
  -4.3381849e+00   1.7629015e+00
  -2.0636549e+00   4.5255301e+00
  -2.9553686e+00   3.0883432e+00
  -4.7497977e+00   5.6277660e-01
  -3.1787613e+00  -4.2405404e-02
  -4.3836256e+00  -3.5537793e+00
  -7.9001386e-01  -4.6432722e+00
  -5.1095058e+00  -2.2982240e+00
  -1.1667011e+00  -4.7962257e+00
  -4.1135684e+00   5.4363203e-01
  -3.5105801e+00   3.9328343e+00
  -9.5399541e-01   4.9552440e+00
  -2.6032616e+00   3.7170559e+00
  -5.3079300e+00   1.7678513e+00
  -8.2374046e-01  -5.6743514e+00
  -2.6402672e-01   5.6027896e+00
  -2.2385337e-01  -2.4626781e+00
  -2.6963788e+00   4.3221768e+00
  -5.3672209e+00   1.3824574e+00
  -4.4146194e+00   1.6402995e+00
  -3.9582454e+00  -4.3340179e+00
  -5.1173839e+00  -7.8054534e-02
  -4.3328109e+00  -9.0099658e-01
  -3.7359335e+00  -1.8731064e+00
  -5.0289631e+00   3.2271088e+00
  -2.1267671e-01  -4.3601333e+00
  -3.0913793e+00   4.7071732e+00
  -5.4864381e+00  -1.6487722e-02
  -4.7957375e+00   8.3565264e-01
  -5.3656957e+00  -1.8865025e-01
  -7.1083290e-01   5.5713650e+00
  -6.1118915e-01  -3.2281560e+00
  -1.3042453e+00   4.9372004e+00
  -4.5850601e+00  -1.3309759e-01
  -4.5250080e+00  -4.3499188e+00
  -4.2362635e+00  -1.8755032e+00
  -3.0499922e+00   4.6363474e+00
  -4.5284253e+00  -1.7369724e+00
  -2.1886154e+00   3.8521718e+00
  -3.6593972e+00   2.4744594e+00
  -3.2008375e+00  -2.3868032e+00
  -1.9427152e+00  -2.6560273e+00
  -3.0880439e-01   3.6638816e+00
  -6.1923462e+00   1.7053214e+00
  -2.2147489e+00  -3.1575927e+00
  -2.1702904e+00   4.1997040e+00
  -4.8096440e+00   2.6286992e+00
  -4.4949473e+00  -2.2066503e+00
  -5.9441148e+00  -1.1164468e+00
  -7.2309502e-01   5.6079041e+00
  -1.8298930e+00  -3.5560189e+00
  -2.4355422e+00  -2.3709865e+00
  -2.0757464e-01   4.9089685e+00
  -4.4565141e+00  -3.0994721e+00
  -4.2060629e+00   2.4243088e+00
  -3.1337623e+00  -3.7872283e+00
  -1.6989633e+00   4.2313926e+00
  -2.8635549e+00   4.5445466e+00
  -5.5298220e+00   1.8061460e-01
  -1.2366548e+00  -5.1608834e+00
  -5.9088802e+00  -1.6877062e+00
  -4.9799820e+00   7.5444808e-01
  -3.0912752e+00  -3.1517588e+00
  -3.5556565e+00  -3.6223106e+00
  -3.6906865e+00   7.0069884e-01
  -3.7032575e+00   4.5339987e-01
  -1.1154457e+00  -4.8769349e+00
  -4.6115407e+00  -2.5724742e+00
  -1.5504853e+00   3.0369437e+00
  -3.8264943e+00   3.7142488e+00
  -1.7041097e+00   3.8792266e+00
  -6.2175546e+00  -6.0069839e-01
  -2.3844180e+00  -4.2437350e+00
  -2.7192936e+00   3.9547255e+00
  -3.5812680e-01   5.7537957e+00
  -2.9577266e+00   4.5338901e+00
  -4.5905058e+00   3.2129067e-01
  -1.7527851e+00  -5.7106400e+00
  -2.2485440e+00  -3.0288698e+00
  -6.6789383e-02  -5.4261222e+00
  -3.1560092e+00  -3.9384208e+00
  -1.9680946e+00  -5.0538716e+00
  -3.9246724e+00   2.0064981e+00
  -3.7768157e+00  -2.9177530e+00
  -4.8032484e+00   3.0863724e+00
  -3.6489909e+00  -3.3066308e+00
  -3.9027134e+00   4.0546720e+00
  -5.4835822e+00   1.2762676e+00
  -5.3135798e+00  -1.6742743e+00
  -4.2641124e+00  -1.1460312e+00
  -3.7865374e+00   3.3226159e+00
  -4.9206775e+00  -1.5361210e+00
  -1.9559884e+00   4.3442846e+00
  -6.5539079e+00  -2.7260281e-01
  -4.8549722e+00   4.7175876e+00
  -4.4636292e+00  -1.2845946e+00
  -2.8946771e+00   4.1173046e+00
  -2.1513516e+00  -3.2108099e+00
  -2.3137848e+00   4.5171945e+00
  -2.7004932e+00  -3.0991592e+00
  -4.3363678e+00  -3.6766252e-01
  -5.9662297e+00  -1.4850115e+00
  -4.0964408e+00  -4.4989607e-01
  -2.2762197e+00   5.2787724e+00
  -3.6694134e+00   2.9161760e+00
  -1.5904685e+00  -4.1208456e+00
  -6.0116116e+00   9.9223899e-01
  -1.0898417e+00   5.0655726e+00
  -2.0035801e+00  -3.8346782e+00
  -3.7242686e+00   2.7601618e+00
  -3.8818781e+00   2.8250142e+00
  -3.2415393e+00   4.8332643e+00
  -5.5540431e+00  -1.7157353e+00
  -4.8963229e+00  -1.1790143e+00
  -1.7378310e+00  -4.6055473e+00
  -2.6744978e+00   4.4793193e+00
  -5.2448785e+00   3.7367328e+00
  -4.9252700e+00  -1.4549482e+00
  -1.0227388e+00  -5.1447589e+00
  -4.4754776e+00  -5.4392777e-01
  -4.0153091e+00  -2.8928731e+00
  -4.6993468e+00  -2.2005661e+00
  -9.5722424e-01  -4.8781052e+00
  -5.8829050e+00  -1.9191020e+00
  -4.8930547e+00   6.6720962e-01
  -4.2499057e+00  -2.3913362e+00
  -3.6391194e-01  -3.3618380e+00
  -5.5132841e+00   1.3568532e+00
  -4.1080172e-01  -4.7814174e+00
  -5.0543882e+00  -2.8187357e-01
  -4.2499525e+00  -6.2788023e-01
  -3.9053385e+00   1.7530987e+00
  -2.2550920e+00  -4.6343147e+00
  -4.2704459e+00  -5.2898501e-01
  -2.1351038e+00  -4.0704295e+00
  -5.1903035e+00   1.8830842e-01
  -1.2131458e+00   5.3717735e+00
  -2.1986504e+00   4.3059618e+00
  -3.7176162e+00  -4.1569332e+00
  -3.7143456e+00   3.3724561e+00
  -4.1761380e+00  -8.4856199e-01
  -1.8237280e+00   5.1364683e+00
  -4.8246786e+00   1.4396741e+00
  -8.4163069e-01   3.6248237e+00
  -2.3776744e+00  -4.2750847e+00
  -5.7116711e+00  -7.8247697e-01
  -3.9454095e+00  -3.5139202e+00
  -7.5161181e-02  -5.3232258e+00
  -1.6015258e+00   6.3512850e+00
  -3.6812292e+00  -3.4066142e+00
  -5.4624827e-02  -2.9977366e+00
  -1.3194767e+00   6.9548308e+00
  -3.8675363e+00   6.8633003e-01
  -2.3984424e+00   4.2682847e+00
  -4.6212875e+00  -3.3803498e+00
  -4.1673940e+00   3.7498369e+00
  -1.1712211e+00   4.8677274e+00
  -3.4939632e+00   5.4734903e+00
  -2.5369436e+00   4.4047570e+00
  -3.5679642e+00  -2.0205383e+00
  -6.8598976e+00   1.6184648e+00
  -9.8048711e-01   4.7969199e+00
  -2.2309924e+00  -3.1618618e+00
  -2.3881765e+00  -5.0897408e+00
  -1.1761033e+00   4.5127830e+00
  -4.4508665e+00   1.6928454e+00
  -3.9367244e+00   1.8793236e+00
  -4.7074519e+00  -2.4469556e-01
  -1.8976394e+00  -4.5055702e+00
  -5.0709409e+00  -2.4249196e+00
  -2.6420163e+00   4.9715192e+00
  -8.1693381e-01   4.5599228e+00
  -4.1759250e+00  -4.6947715e+00
  -5.1489590e+00   8.1967039e-01
  -1.1627483e+00  -5.6970912e+00
  -1.4185698e-01  -5.2143186e+00
  -4.8452866e+00   1.2507311e+00
  -4.1674133e+00   2.8229672e+00
  -4.6572126e+00   2.0238966e+00
  -4.0151575e+00   1.9103082e+00
  -4.5017963e+00  -1.9677180e+00
  -3.2287737e+00  -1.5078391e+00
  -4.2911669e+00  -3.6234341e+00
  -3.9857094e-01  -4.3014290e+00
  -1.8351133e+00   3.2247916e+00
  -1.2721835e+00   3.3442070e+00
  -1.3923623e+00  -3.0268065e+00
  -3.0865561e+00   3.7327132e+00
  -4.4643284e+00   1.6543114e+00
  -3.4491411e+00  -1.4719736e+00
  -4.0913776e+00   2.7775255e+00
  -2.2728935e+00   4.8876529e+00
  -4.3327076e+00   3.3723644e+00
  -3.6505226e+00   5.5603338e+00
  -7.0115000e-01   4.6969601e+00
  -2.4504693e+00   5.3802832e+00
  -4.8078903e+00  -6.1175406e-01
  -4.4022731e+00  -3.7929892e+00
  -4.6318474e+00  -3.0479642e+00
  -1.0332231e+00  -5.0727183e+00
  -1.5869429e-01   5.8060671e+00
  -4.0107746e+00  -1.6235110e+00
  -3.8064730e+00  -7.6250200e-01
  -4.4236298e+00  -2.2765188e+00
  -3.4458044e+00  -4.0907747e+00
  -2.1230405e+00  -4.3873893e+00
  -4.9140545e+00  -3.0848339e-01
  -2.9124205e+00   1.5589191e+00
  -1.2085274e+00   4.6791206e+00
  -3.8769282e+00   4.1769223e+00
  -1.0377173e-01  -5.1944132e+00
  -5.7793579e+00   1.8455802e+00
  -2.6992375e+00  -4.3865446e+00
  -1.8114293e+00  -5.1367861e+00
  -1.2963847e+00   5.5746766e+00
  -5.6789862e+00   1.9284033e-01
  -2.8453800e+00  -3.7679793e+00
  -5.3609875e+00   5.5939798e-01
  -4.7068595e+00  -1.7129334e+00
  -3.7413260e+00   3.3066098e+00
  -4.5908902e+00  -2.3853392e-01
  -3.0616447e+00   3.7497957e+00
  -2.7470113e+00  -2.6217971e+00
  -4.7618331e+00   1.3427727e-01
  -4.0996922e+00  -2.8900129e+00
  -3.5197052e-01   4.8834815e+00
  -3.6868355e+00   2.6388727e+00
  -4.7542257e+00   1.1036313e+00
  -1.3830613e+00   3.8995134e+00
  -4.8596407e+00  -3.0872929e+00
  -3.8062547e-01   4.3333152e+00
  -4.7700068e+00   3.0974878e+00
  -7.5214618e-01   5.5190668e+00
  -3.5775660e+00   2.0899943e+00
  -5.7191299e+00   1.8166614e+00
  -4.6943334e+00   3.4010446e+00
  -1.3420616e+00  -5.3383621e+00
  -3.5772417e+00   3.9029747e+00
  -1.2493003e+00   4.4147516e+00
  -3.7347075e+00   3.1963221e+00
  -2.3529637e+00   4.0305353e+00
  -4.2870501e+00  -1.7055959e+00
  -3.6880777e+00  -3.4584499e+00
  -4.0118791e+00   2.6118440e+00
  -4.0633285e+00  -3.8528089e+00
  -3.4348810e+00  -3.0484352e+00
  -1.9446707e+00   4.6622729e+00
  -3.8422749e+00   2.8734326e+00
  -4.0549258e+00   3.8378370e+00
  -3.0007935e+00   1.7526309e+00
  -2.2798014e+00  -5.4565724e+00
  -3.2052598e+00  -3.1130054e+00
  -3.9676769e+00   4.2834340e+00
  -6.1901502e+00   5.4197870e-01
  -4.3589261e+00   3.9958483e+00
  -3.7682864e+00   1.2102505e+00
  -3.8340404e+00  -2.4057114e+00
  -2.5563526e+00  -5.6996874e+00
  -2.8064894e+00  -4.3158817e+00
  -4.9189590e+00   1.7908926e+00
  -4.5150620e+00  -1.5705206e+00
  -3.2058535e+00   3.8396049e+00
  -6.0979225e+00   2.9475344e+00
  -4.3857889e-01   5.4790274e+00
  -4.0840613e+00  -5.3305475e+00
  -4.0752210e+00   6.9620645e-01
  -4.4345205e-01   3.9979566e+00
  -1.3044762e+00   3.9251513e+00
  -7.7002524e-01  -6.2063288e+00
  -4.6495882e+00  -1.1748403e+00
  -3.4438759e+00   3.9952225e+00
  -1.0620696e+00  -4.0084584e+00
  -6.1203640e+00   9.5472752e-01
  -9.2346961e-01   4.5291798e+00
  -1.4373890e+00  -4.6753911e+00
  -3.7729901e-01  -5.0361664e+00
  -5.7656309e+00  -1.3641536e+00
  -3.6154238e+00  -3.7739641e+00
  -2.1347262e+00   1.8018046e-01
  -5.0622219e+00  -2.4731674e+00
  -1.7755132e+00   1.7441752e+00
  -4.9368403e+00   1.4794729e+00
  -4.9117483e+00  -2.5902278e-01
  -6.6801046e-01   3.9894326e+00
  -1.1743624e-01  -6.3479781e+00
  -4.6305470e+00   2.3627389e+00
  -4.5277378e+00   2.7380598e+00
  -5.2298601e+00  -1.6571035e+00
  -5.3591620e+00   7.7084820e-01
  -4.6923320e+00   1.3629147e+00
  -5.7636486e+00   6.0336773e-01
  -4.3629802e+00  -2.6819853e+00
  -9.0738751e-01   4.3063987e+00
  -4.9773641e+00   1.7077225e+00
  -3.8490916e+00  -3.6418910e+00
  -2.0380744e+00   4.5644331e+00
  -4.3215171e+00  -1.9824675e+00
  -2.9366122e+00   2.6116180e+00
  -3.6678607e+00  -4.0681657e+00
  -3.5193137e+00   3.9271738e+00
  -5.2943394e+00   4.9103310e-01
  -1.6799155e+00  -4.6651685e+00
  -2.7404856e+00  -4.0552971e+00
  -5.4933081e+00   4.0604944e-01
  -3.6332499e+00   3.0444082e+00
  -4.9915209e+00  -6.4453063e-01
  -4.5573030e+00  -1.3477806e+00
  -1.3615422e+00  -4.6671187e+00
  -3.8986472e+00   4.0193518e+00
  -4.6130881e+00   1.4873676e+00
  -3.3037445e+00  -2.1637177e+00
  -1.7582933e+00  -7.6142145e+00
  -2.9655326e+00  -2.9675963e+00
  -3.0810650e+00   4.8812167e+00
  -1.4402633e+00   4.3367077e+00
  -4.1325779e+00  -2.9497890e+00
  -2.8499516e+00  -3.3635447e+00
  -3.9046625e+00   2.5179869e+00
  -2.4052827e+00  -3.4416902e+00
  -4.4113303e+00  -1.3481162e+00
  -6.1968180e+00  -1.7372370e+00
  -8.8102113e-01  -4.8751926e+00
  -3.4718607e+00   2.6132274e+00
  -2.7526101e+00  -1.4110824e+00
  -2.7482059e+00  -3.6418975e-01
  -1.6299438e+00  -4.6249233e+00
  -2.7722920e+00  -1.5331454e+00
  -4.5093108e+00  -7.9061628e-01
  -5.6468684e+00   2.2333425e-01
  -1.1617004e+00  -5.5900514e+00
  -4.9340923e+00   2.2749351e+00
  -2.5403582e+00   4.4106552e+00
  -1.0990832e+00   5.0275108e+00
  -5.5235976e+00  -1.6880857e+00
  -4.5634291e+00  -1.2151130e+00
  -4.3682459e+00  -5.0244425e+00
  -4.8998131e+00   7.3540484e-01
  -1.2851191e+00   5.7903952e+00
   1.4148108e+00  -1.4232073e+01
   2.4725472e+00  -4.0548341e+00
   8.1766354e-01  -1.4231716e+01
   2.4556793e+00  -5.2821224e+00
   7.2599142e+00  -1.1053993e+01
   3.9363922e+00  -1.3981640e+01
   1.8799508e-01  -4.7618639e+00
   6.0721165e+00  -8.7560882e+00
   3.7753578e+00  -1.4548148e+01
   1.8155009e+00  -5.5174072e+00
   4.1120616e+00  -6.4302931e+00
   2.1261454e+00  -5.7253071e+00
   2.6065420e+00  -1.4174242e+01
   4.1478565e+00  -9.4720008e+00
   4.8387788e+00  -1.0423920e+01
   3.5684987e+00  -6.8059168e+00
   3.5386629e-01  -4.2018847e+00
   4.1651990e+00  -7.5924994e+00
   4.1561666e+00  -7.3046274e+00
   2.4351436e+00  -4.1004244e+00
   5.9681091e+00  -9.8557299e+00
   3.9178031e+00  -1.0396524e+01
   5.1482920e+00  -1.5317807e+01
   6.5045768e+00  -8.6310278e+00
   2.7049019e+00  -7.1064058e+00
   4.5954129e+00  -1.2430023e+01
   5.3743670e+00  -1.0893723e+01
   5.0813766e+00  -9.7477505e+00
   2.5612504e+00  -1.4752406e+01
   2.5961148e-01  -5.6835658e+00
   4.4309228e+00  -1.3245833e+01
   2.3155664e+00  -1.4386589e+01
   1.1472238e+00  -4.3948311e+00
   5.0833608e+00  -6.9098663e+00
   5.2397640e+00  -1.1207402e+01
   2.5913010e+00  -5.5287684e+00
   3.3533005e+00  -1.5616702e+01
   5.2076852e+00  -1.0982536e+01
   3.6142584e+00  -6.3298666e+00
   4.5954534e+00  -8.2553373e+00
   4.6497087e+00  -1.4529477e+01
   3.9945656e+00  -1.2028890e+01
   4.9840135e+00  -8.1521761e+00
   5.4865293e+00  -1.3067523e+01
   3.2074546e+00  -8.5397272e+00
   3.9973872e+00  -9.7912897e+00
   5.5090493e+00  -9.6614693e+00
   5.1967605e+00  -7.8196594e+00
   8.1096475e-01  -4.9628938e+00
   3.5855891e+00  -1.4238908e+01
   5.8190267e-02  -6.5427544e+00
   1.7191527e+00  -5.7592438e+00
   3.6945022e+00  -8.4568025e+00
   2.6477431e+00  -1.3372172e+01
   8.7195395e-01  -6.7912526e+00
   2.1541551e+00  -1.4801004e+01
   4.7091355e-01  -5.3219526e+00
   5.2474695e+00  -7.9241707e+00
   2.9584662e+00  -8.5990909e+00
   1.7493597e-01  -1.4101139e+01
   3.5629947e+00  -5.4205051e+00
   1.6877341e+00  -4.8302696e+00
   2.5652256e-02  -1.3748626e+01
   5.7427429e+00  -9.7050126e+00
   7.0494781e+00  -7.0948640e+00
   4.3174975e+00  -1.3923931e+01
   5.5645635e+00  -1.1827738e+01
   3.3178466e-01  -5.2870611e+00
   5.6959874e+00  -1.4037861e+01
   4.1125033e+00  -9.1246659e+00
   4.2552687e+00  -1.5273233e+01
   2.2106298e+00  -1.4879436e+01
   4.0867407e-01  -3.9246970e+00
   2.3375046e+00  -1.2930283e+01
   2.1276190e+00  -1.4681246e+01
   6.9861694e-01  -1.4184033e+01
   3.7329389e+00  -1.3404466e+01
   3.2215796e+00  -6.6267120e+00
   6.3440953e+00  -1.1299412e+01
   5.6171875e+00  -9.8824872e+00
   7.6328257e+00  -1.0126535e+01
   1.8223460e+00  -1.5976426e+01
   4.8146335e-01  -4.6913205e+00
   4.9589773e+00  -1.1192192e+01
   2.1760943e+00  -1.1916173e+01
   1.2415860e+00  -3.9807822e+00
   3.1029338e+00  -1.3732881e+01
   2.7222510e+00  -1.4015993e+01
   4.0772978e+00  -1.3360206e+01
   4.2792816e+00  -7.3950119e+00
   5.3881938e+00  -8.2827952e+00
   2.0992669e+00  -1.0764384e+01
   8.1699492e-01  -6.0015824e+00
   2.3801198e+00  -6.0622873e+00
   1.0007359e+00  -1.6158587e+01
   2.8297632e+00  -5.2930184e+00
   6.6225358e+00  -1.2435928e+01
   3.4199280e+00  -1.0588742e+01
   1.5546993e-01  -1.5394287e+01
   3.5930216e+00  -1.2968874e+01
   2.1546887e+00  -1.1649583e+01
   5.1783634e+00  -1.1159416e+01
   5.2888179e+00  -6.1234183e+00
   1.4121204e-01  -1.4338220e+01
   3.4729638e+00  -1.3768970e+01
   4.3516384e+00  -1.1391660e+01
   1.5663795e+00  -1.5541205e+01
   2.5158436e+00  -3.4328964e+00
   3.4268135e+00  -1.0692695e+01
   4.6841926e+00  -1.3209468e+01
   2.2800562e+00  -6.2987109e+00
   5.2539019e+00  -6.4896094e+00
   6.9939822e+00  -9.3296957e+00
   2.4978148e+00  -1.4002628e+01
   8.3934774e-01  -7.4969077e+00
   2.4272903e+00  -6.4291115e+00
   6.4374738e+00  -1.2337554e+01
   4.6614082e+00  -1.0308006e+01
   4.8237156e+00  -8.3077253e+00
   4.2550835e+00  -7.7997602e+00
   3.5903278e+00  -6.1154266e+00
   3.8957623e+00  -1.0645802e+01
   4.9632979e+00  -7.6073933e+00
   4.4555611e+00  -1.3672230e+01
   3.8432897e+00  -1.0692101e+01
   3.5167893e+00  -1.3556700e+01
   2.1827197e+00  -1.4230502e+01
   2.6636933e+00  -1.3512488e+01
   1.9488493e+00  -2.9493506e+00
   4.6149878e+00  -8.7746885e+00
   3.5284756e+00  -7.5481325e+00
   2.5105910e+00  -4.8138982e+00
   4.2573725e+00  -1.0181000e+01
   3.4477869e+00  -1.1857076e+01
   5.7725108e+00  -1.1508346e+01
   2.2821777e+00  -1.5832962e+01
   5.3578603e+00  -9.6871439e+00
   4.2572033e-01  -5.2438835e+00
   4.0662836e+00  -1.2420808e+01
   3.7711793e+00  -1.2086052e+01
   3.1753358e+00  -5.5749255e+00
   2.7618991e+00  -1.5035118e+01
   3.0048894e+00  -1.5496786e+01
   1.4119177e+00  -1.2499666e+01
   7.8551927e-01  -7.1515144e+00
   2.8463101e+00  -6.6670099e+00
   5.0635147e+00  -1.1133725e+01
   2.8172635e+00  -1.2659671e+01
   4.1749690e+00  -8.3106834e+00
   2.6986515e-01  -4.1806491e+00
   4.8590477e+00  -7.7705078e+00
   2.9194122e+00  -1.3247864e+01
   2.8367188e+00  -6.4706130e+00
   5.7394877e-02  -1.5365329e+01
   4.4462844e+00  -3.9837875e+00
   3.6929199e+00  -1.4834018e+01
   3.4486922e+00  -1.4761482e+01
   3.7455316e-01  -4.6911884e+00
   3.7671410e+00  -8.4662712e+00
   6.7481101e-01  -1.3851075e+01
   1.4906195e+00  -1.3109254e+01
   3.5771551e+00  -1.1065610e+01
   3.8298938e+00  -5.4248197e+00
   2.4265261e+00  -1.4324350e+01
   4.3577049e-01  -1.5281162e+01
   2.0380870e+00  -5.9576521e+00
   2.9404702e+00  -1.2886883e+01
   4.5735899e+00  -1.1563391e+01
   3.9224088e+00  -7.3829078e+00
   1.9979210e+00  -5.3434174e+00
   4.0996792e+00  -7.3804640e+00
   2.0241287e+00  -1.4329714e+01
   5.7981659e+00  -8.5696000e+00
   4.2471503e+00  -7.2213402e+00
   3.7447435e+00  -1.2439723e+01
   3.8683978e+00  -9.8561054e+00
   5.8022048e+00  -1.0991974e+01
   5.5967636e+00  -9.6446838e+00
   2.2494923e+00  -1.1006919e+01
   4.4914318e+00  -7.6703248e+00
   1.8083458e+00  -5.7643460e+00
   2.1239106e+00  -5.1764627e+00
   5.5199213e+00  -9.4816335e+00
   5.3829074e-01  -5.8115178e+00
   4.4394878e+00  -8.6948320e+00
   2.3194722e-01  -1.3161279e+01
   2.8001790e+00  -1.4344770e+01
